# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -3.514204 eV
#    Energy (eV)      DOS 
        -17.65079555          0.00000000
        -17.64579555          0.00000000
        -17.64079555          0.00000000
        -17.63579555          0.00000000
        -17.63079555          0.00000000
        -17.62579555          0.00000000
        -17.62079555          0.00000000
        -17.61579555          0.00000000
        -17.61079555          0.00000000
        -17.60579555          0.00000000
        -17.60079555          0.00000000
        -17.59579555          0.00000000
        -17.59079555          0.00000000
        -17.58579555          0.00000000
        -17.58079555          0.00000000
        -17.57579555          0.00000000
        -17.57079555          0.00000000
        -17.56579555          0.00000000
        -17.56079555          0.00000000
        -17.55579555          0.00000000
        -17.55079555          0.00000000
        -17.54579555          0.00000000
        -17.54079555          0.00000000
        -17.53579555          0.00000000
        -17.53079555          0.00000000
        -17.52579555          0.00000000
        -17.52079555          0.00000000
        -17.51579555          0.00000000
        -17.51079555          0.00000000
        -17.50579555          0.00000000
        -17.50079555          0.00000000
        -17.49579555          0.00000000
        -17.49079555          0.00000000
        -17.48579555          0.00000000
        -17.48079555          0.00000000
        -17.47579555          0.00000000
        -17.47079555          0.00000000
        -17.46579555          0.00000000
        -17.46079555          0.00000000
        -17.45579555          0.00000000
        -17.45079555          0.00000000
        -17.44579555          0.00000000
        -17.44079555          0.00000000
        -17.43579555          0.00000000
        -17.43079555          0.00000000
        -17.42579555          0.00000000
        -17.42079555          0.00000000
        -17.41579555          0.00000000
        -17.41079555          0.00000000
        -17.40579555          0.00000000
        -17.40079555          0.00000000
        -17.39579555          0.00000000
        -17.39079555          0.00000000
        -17.38579555          0.00000000
        -17.38079555          0.00000000
        -17.37579555          0.00000000
        -17.37079555          0.00000000
        -17.36579555          0.00000000
        -17.36079555          0.00000000
        -17.35579555          0.00000000
        -17.35079555          0.00000000
        -17.34579555          0.00000000
        -17.34079555          0.00000000
        -17.33579555          0.00000000
        -17.33079555          0.00000000
        -17.32579555          0.00000000
        -17.32079555          0.00000000
        -17.31579555          0.00000000
        -17.31079555          0.00000000
        -17.30579555          0.00000000
        -17.30079555          0.00000000
        -17.29579555          0.00000000
        -17.29079555          0.00000000
        -17.28579555          0.00000000
        -17.28079555          0.00000000
        -17.27579555          0.00000000
        -17.27079555          0.00000000
        -17.26579555          0.00000000
        -17.26079555          0.00000000
        -17.25579555          0.00000000
        -17.25079555          0.00000000
        -17.24579555          0.00000000
        -17.24079555          0.00000000
        -17.23579555          0.00000000
        -17.23079555          0.00000000
        -17.22579555          0.00000000
        -17.22079555          0.00000000
        -17.21579555          0.00000000
        -17.21079555          0.00000000
        -17.20579555          0.00000000
        -17.20079555          0.00000000
        -17.19579555          0.00000000
        -17.19079555          0.00000000
        -17.18579555          0.00000000
        -17.18079555          0.00000000
        -17.17579555          0.00000000
        -17.17079555          0.00000000
        -17.16579555          0.00000000
        -17.16079555          0.00000000
        -17.15579555          0.00000000
        -17.15079555          0.00000000
        -17.14579555          0.00000000
        -17.14079555          0.00000000
        -17.13579555          0.00000000
        -17.13079555          0.00000000
        -17.12579555          0.00000000
        -17.12079555          0.00000000
        -17.11579555          0.00000000
        -17.11079555          0.00000000
        -17.10579555          0.00000000
        -17.10079555          0.00000000
        -17.09579555          0.00000000
        -17.09079555          0.00000000
        -17.08579555          0.00000000
        -17.08079555          0.00000000
        -17.07579555          0.00000000
        -17.07079555          0.00000000
        -17.06579555          0.00000000
        -17.06079555          0.00000000
        -17.05579555          0.00000000
        -17.05079555          0.00000000
        -17.04579555          0.00000000
        -17.04079555          0.00000000
        -17.03579555          0.00000000
        -17.03079555          0.00000000
        -17.02579555          0.00000000
        -17.02079555          0.00000000
        -17.01579555          0.00000000
        -17.01079555          0.00000000
        -17.00579555          0.00000000
        -17.00079555          0.00000000
        -16.99579555          0.00000000
        -16.99079555          0.00000000
        -16.98579555          0.00000000
        -16.98079555          0.00000000
        -16.97579555          0.00000000
        -16.97079555          0.00000000
        -16.96579555          0.00000000
        -16.96079555          0.00000000
        -16.95579555          0.00000000
        -16.95079555          0.00000000
        -16.94579555          0.00000000
        -16.94079555          0.00000000
        -16.93579555          0.00000000
        -16.93079555          0.00000000
        -16.92579555          0.00000000
        -16.92079555          0.00000000
        -16.91579555          0.00000000
        -16.91079555          0.00000000
        -16.90579555          0.00000000
        -16.90079555          0.00000000
        -16.89579555          0.00000000
        -16.89079555          0.00000000
        -16.88579555          0.00000000
        -16.88079555          0.00000000
        -16.87579555          0.00000000
        -16.87079555          0.00000000
        -16.86579555          0.00000000
        -16.86079555          0.00000000
        -16.85579555          0.00000000
        -16.85079555          0.00000000
        -16.84579555          0.00000000
        -16.84079555          0.00000000
        -16.83579555          0.00000000
        -16.83079555          0.00000000
        -16.82579555          0.00000000
        -16.82079555          0.00000000
        -16.81579555          0.00000000
